"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"36987",2008,12,8,1,655,655,816,820,"WN",358,"N270WN",81,85,72,-4,0,"MSY","DAL",437,3,6,0,"",0,NA,NA,NA,NA,NA
"36988",2008,12,8,1,655,655,818,808,"OO",5538,"N284YV",83,73,52,10,0,"FAT","LAX",209,8,23,0,"",0,NA,NA,NA,NA,NA
"36989",2008,12,8,1,655,655,828,821,"NW",138,"N671MC",93,86,48,7,0,"MSP","ORD",334,5,40,0,"",0,NA,NA,NA,NA,NA
"36990",2008,12,8,1,655,655,854,847,"DL",854,"N669DN",119,112,92,7,0,"FLL","ATL",581,12,15,0,"",0,NA,NA,NA,NA,NA
"36991",2008,12,8,1,655,655,903,915,"AA",1437,"N271AA",188,200,168,-12,0,"PBI","ORD",1144,7,13,0,"",0,NA,NA,NA,NA,NA
"36992",2008,12,8,1,655,655,907,920,"AA",1997,"N537AA",192,205,165,-13,0,"RDU","DFW",1062,14,13,0,"",0,NA,NA,NA,NA,NA
"36993",2008,12,8,1,655,655,931,945,"CO",207,"N17105",156,170,135,-14,0,"FLL","EWR",1065,8,13,0,"",0,NA,NA,NA,NA,NA
"36994",2008,12,8,1,655,700,739,754,"F9",765,"N930FR",164,174,147,-15,-5,"IND","DEN",977,8,9,0,"",0,NA,NA,NA,NA,NA
"36995",2008,12,8,1,655,700,744,755,"MQ",4704,"N822MQ",49,55,35,-11,-5,"SGF","STL",195,4,10,0,"",0,NA,NA,NA,NA,NA
"36996",2008,12,8,1,655,700,746,759,"OO",6716,"N772SK",51,59,31,-13,-5,"ASE","DEN",125,4,16,0,"",0,NA,NA,NA,NA,NA
"36997",2008,12,8,1,655,700,759,820,"MQ",4409,"N633MQ",64,80,46,-21,-5,"DSM","ORD",299,9,9,0,"",0,NA,NA,NA,NA,NA
"36998",2008,12,8,1,655,700,803,815,"US",2163,"N757UW",68,75,44,-12,-5,"LGA","DCA",214,4,20,0,"",0,NA,NA,NA,NA,NA
"36999",2008,12,8,1,655,700,818,829,"FL",217,"N924AT",83,89,67,-11,-5,"PHF","BOS",464,8,8,0,"",0,NA,NA,NA,NA,NA
"37000",2008,12,8,1,655,700,830,845,"YV",2663,"N933LR",95,105,69,-15,-5,"MDT","CLT",413,8,18,0,"",0,NA,NA,NA,NA,NA
"37001",2008,12,8,1,655,700,841,900,"WN",461,"N656SW",166,180,153,-19,-5,"BNA","DEN",1013,5,8,0,"",0,NA,NA,NA,NA,NA
"37002",2008,12,8,1,655,700,843,857,"UA",1247,"N828UA",228,237,207,-14,-5,"DFW","SFO",1464,8,13,0,"",0,NA,NA,NA,NA,NA
"37003",2008,12,8,1,655,700,848,905,"AA",307,"N536AA",173,185,153,-17,-5,"RSW","DFW",1017,12,8,0,"",0,NA,NA,NA,NA,NA
"37004",2008,12,8,1,655,700,857,910,"WN",817,"N684WN",122,130,107,-13,-5,"SAT","BNA",822,5,10,0,"",0,NA,NA,NA,NA,NA
"37005",2008,12,8,1,655,700,908,928,"FL",390,"N990AT",133,148,118,-20,-5,"IND","RSW",946,4,11,0,"",0,NA,NA,NA,NA,NA
"37006",2008,12,8,1,655,700,912,920,"MQ",4400,"N612MQ",137,140,111,-8,-5,"DAL","ORD",798,15,11,0,"",0,NA,NA,NA,NA,NA
"37007",2008,12,8,1,655,700,915,935,"AS",556,"N318AS",140,155,111,-20,-5,"SEA","PSP",987,4,25,0,"",0,NA,NA,NA,NA,NA
"37008",2008,12,8,1,655,700,917,917,"OH",6435,"N956CA",142,137,109,0,-5,"BOS","RDU",612,5,28,0,"",0,NA,NA,NA,NA,NA
"37009",2008,12,8,1,655,700,942,954,"FL",229,"N951AT",107,114,86,-12,-5,"MKE","BWI",641,7,14,0,"",0,NA,NA,NA,NA,NA
"37010",2008,12,8,1,655,700,947,955,"DL",1407,"N951DL",172,175,152,-8,-5,"BDL","MCO",1050,7,13,0,"",0,NA,NA,NA,NA,NA
"37011",2008,12,8,1,655,705,755,820,"B6",1002,"N569JB",60,75,39,-25,-10,"JFK","BOS",187,5,16,0,"",0,NA,NA,NA,NA,NA
"37012",2008,12,8,1,655,705,803,758,"NW",1760,"N775NC",68,53,36,5,-10,"DLH","MSP",144,9,23,0,"",0,NA,NA,NA,NA,NA
"37013",2008,12,8,1,656,640,739,730,"WN",448,"N424WN",43,50,32,9,16,"PBI","TPA",174,4,7,0,"",0,NA,NA,NA,NA,NA
"37014",2008,12,8,1,656,655,819,820,"WN",2287,"N292WN",83,85,65,-1,1,"OAK","SNA",371,4,14,0,"",0,NA,NA,NA,NA,NA
"37015",2008,12,8,1,656,700,726,745,"WN",635,"N913WN",90,105,74,-19,-4,"OMA","DEN",472,8,8,0,"",0,NA,NA,NA,NA,NA
"37016",2008,12,8,1,656,700,743,755,"WN",2692,"N257WN",47,55,31,-12,-4,"TPA","JAX",180,4,12,0,"",0,NA,NA,NA,NA,NA
"37017",2008,12,8,1,656,700,750,800,"WN",3947,"N252WN",54,60,39,-10,-4,"RNO","OAK",180,6,9,0,"",0,NA,NA,NA,NA,NA
"37018",2008,12,8,1,656,700,809,818,"US",2160,"N710UW",73,78,43,-9,-4,"DCA","LGA",214,5,25,0,"",0,NA,NA,NA,NA,NA
"37019",2008,12,8,1,656,700,809,825,"WN",801,"N928WN",73,85,63,-16,-4,"MCI","BNA",491,3,7,0,"",0,NA,NA,NA,NA,NA
"37020",2008,12,8,1,656,700,814,820,"WN",187,"N288WN",78,80,66,-6,-4,"HOU","TUL",453,4,8,0,"",0,NA,NA,NA,NA,NA
"37021",2008,12,8,1,656,700,816,804,"NW",197,"N359NB",80,64,39,12,-4,"FAR","MSP",223,9,32,0,"",0,NA,NA,NA,NA,NA
"37022",2008,12,8,1,656,700,816,825,"WN",1504,"N755SA",80,85,65,-9,-4,"OAK","SAN",446,4,11,0,"",0,NA,NA,NA,NA,NA
"37023",2008,12,8,1,656,700,818,818,"US",1507,"N169UW",82,78,58,0,-4,"JAX","CLT",329,6,18,0,"",0,NA,NA,NA,NA,NA
"37024",2008,12,8,1,656,700,820,840,"WN",3110,"N318SW",84,100,74,-20,-4,"DAL","STL",546,3,7,0,"",0,NA,NA,NA,NA,NA
"37025",2008,12,8,1,656,700,836,839,"US",1970,"N744P",100,99,85,-3,-4,"TPA","CLT",508,5,10,0,"",0,NA,NA,NA,NA,NA
"37026",2008,12,8,1,656,700,850,758,"OO",4479,"N606SK",114,58,48,52,-4,"JAC","SLC",205,5,61,0,"",0,0,0,52,0,0
"37027",2008,12,8,1,656,700,852,856,"F9",855,"N810FR",116,116,96,-4,-4,"DEN","PHX",602,4,16,0,"",0,NA,NA,NA,NA,NA
"37028",2008,12,8,1,656,700,907,917,"FL",481,"N896AT",131,137,114,-10,-4,"BWI","MCO",787,8,9,0,"",0,NA,NA,NA,NA,NA
"37029",2008,12,8,1,656,700,915,925,"WN",1341,"N527SW",79,85,69,-10,-4,"ELP","AUS",528,4,6,0,"",0,NA,NA,NA,NA,NA
"37030",2008,12,8,1,656,700,932,950,"WN",645,"N703SW",96,110,82,-18,-4,"SJC","PHX",621,5,9,0,"",0,NA,NA,NA,NA,NA
"37031",2008,12,8,1,656,701,916,921,"NW",1110,"N348NW",80,80,49,-5,-5,"ORD","DTW",235,12,19,0,"",0,NA,NA,NA,NA,NA
"37032",2008,12,8,1,656,702,822,815,"FL",878,"N969AT",86,73,46,7,-6,"ROC","BWI",277,8,32,0,"",0,NA,NA,NA,NA,NA
"37033",2008,12,8,1,656,704,731,738,"HA",225,"N483HA",35,34,23,-7,-8,"OGG","HNL",100,6,6,0,"",0,NA,NA,NA,NA,NA
"37034",2008,12,8,1,657,655,905,903,"NW",394,"N327NW",128,128,97,2,2,"MSP","MEM",700,6,25,0,"",0,NA,NA,NA,NA,NA
"37035",2008,12,8,1,657,655,925,935,"WN",16,"N510SW",208,220,193,-10,2,"BWI","HOU",1246,5,10,0,"",0,NA,NA,NA,NA,NA
"37036",2008,12,8,1,657,655,943,956,"CO",1554,"N57852",166,181,146,-13,2,"EWR","PBI",1024,4,16,0,"",0,NA,NA,NA,NA,NA
"37037",2008,12,8,1,657,659,752,750,"OO",5711,"N562SW",115,111,85,2,-2,"SGU","LAX",348,10,20,0,"",0,NA,NA,NA,NA,NA
"37038",2008,12,8,1,657,659,918,820,"YV",7209,"N650ML",141,81,56,58,-2,"IAD","LGA",229,16,69,0,"",0,0,0,58,0,0
"37039",2008,12,8,1,657,700,659,715,"WN",1968,"N430WN",62,75,50,-16,-3,"PHX","ONT",325,4,8,0,"",0,NA,NA,NA,NA,NA
"37040",2008,12,8,1,657,700,729,740,"WN",1045,"N265WN",92,100,78,-11,-3,"AUS","ELP",528,4,10,0,"",0,NA,NA,NA,NA,NA
"37041",2008,12,8,1,657,700,744,755,"WN",2101,"N658SW",167,175,152,-11,-3,"IND","DEN",977,6,9,0,"",0,NA,NA,NA,NA,NA
"37042",2008,12,8,1,657,700,802,810,"AS",699,"N617AS",65,70,42,-8,-3,"GEG","SEA",224,4,19,0,"",0,NA,NA,NA,NA,NA
"37043",2008,12,8,1,657,700,809,814,"CO",615,"N47414",72,74,50,-5,-3,"IAH","DFW",224,10,12,0,"",0,NA,NA,NA,NA,NA
"37044",2008,12,8,1,657,700,822,835,"WN",1928,"N332SW",85,95,71,-13,-3,"LAS","OAK",407,5,9,0,"",0,NA,NA,NA,NA,NA
"37045",2008,12,8,1,657,700,829,835,"WN",2195,"N208WN",92,95,76,-6,-3,"MCO","RDU",534,2,14,0,"",0,NA,NA,NA,NA,NA
"37046",2008,12,8,1,657,700,847,850,"WN",690,"N346SW",110,110,94,-3,-3,"STL","DAL",546,4,12,0,"",0,NA,NA,NA,NA,NA
"37047",2008,12,8,1,657,700,849,854,"DL",1685,"N905DE",112,114,88,-5,-3,"ORF","ATL",516,15,9,0,"",0,NA,NA,NA,NA,NA
"37048",2008,12,8,1,657,700,857,842,"DL",878,"N694DL",120,102,63,15,-3,"TPA","ATL",406,42,15,0,"",0,0,0,15,0,0
"37049",2008,12,8,1,657,700,909,858,"AS",373,"N772AS",132,118,112,11,-3,"SMF","SEA",605,5,15,0,"",0,NA,NA,NA,NA,NA
"37050",2008,12,8,1,657,700,923,910,"DL",1419,"N924DL",86,70,29,13,-3,"HSV","ATL",151,12,45,0,"",0,NA,NA,NA,NA,NA
"37051",2008,12,8,1,657,700,927,932,"XE",2601,"N11189",210,212,183,-5,-3,"EWR","XNA",1130,4,23,0,"",0,NA,NA,NA,NA,NA
"37052",2008,12,8,1,657,700,942,951,"DL",652,"N935DL",165,171,140,-9,-3,"FLL","JFK",1069,10,15,0,"",0,NA,NA,NA,NA,NA
"37053",2008,12,8,1,657,700,959,950,"MQ",4285,"N900MQ",122,110,80,9,-3,"ORD","CLT",599,3,39,0,"",0,NA,NA,NA,NA,NA
"37054",2008,12,8,1,657,703,738,745,"HA",217,"N489HA",41,42,28,-7,-6,"KOA","HNL",163,7,6,0,"",0,NA,NA,NA,NA,NA
"37055",2008,12,8,1,657,705,859,906,"OO",6734,"N907SW",122,121,95,-7,-8,"MSO","DEN",679,9,18,0,"",0,NA,NA,NA,NA,NA
"37056",2008,12,8,1,657,705,919,932,"CO",193,"N37427",142,147,121,-13,-8,"MCO","EWR",938,10,11,0,"",0,NA,NA,NA,NA,NA
"37057",2008,12,8,1,657,707,927,910,"YV",7085,"N447YV",150,123,97,17,-10,"JAC","DEN",406,5,48,0,"",0,0,0,17,0,0
"37058",2008,12,8,1,658,655,809,810,"AA",1208,"N517AA",71,75,45,-1,3,"STL","ORD",258,9,17,0,"",0,NA,NA,NA,NA,NA
"37059",2008,12,8,1,658,659,807,806,"CO",1102,"N26226",69,67,44,1,-1,"DCA","EWR",199,15,10,0,"",0,NA,NA,NA,NA,NA
"37060",2008,12,8,1,658,700,738,754,"NW",1237,"N759NW",40,54,21,-16,-2,"MBS","DTW",98,9,10,0,"",0,NA,NA,NA,NA,NA
"37061",2008,12,8,1,658,700,759,800,"WN",4,"N701GS",61,60,45,-1,-2,"HOU","DAL",239,7,9,0,"",0,NA,NA,NA,NA,NA
"37062",2008,12,8,1,658,700,801,800,"WN",1338,"N330SW",63,60,48,1,-2,"DAL","SAT",248,2,13,0,"",0,NA,NA,NA,NA,NA
"37063",2008,12,8,1,658,700,801,810,"WN",178,"N415WN",63,70,52,-9,-2,"BUR","SJC",296,2,9,0,"",0,NA,NA,NA,NA,NA
"37064",2008,12,8,1,658,700,806,820,"WN",372,"N659SW",68,80,53,-14,-2,"OAK","LAX",337,5,10,0,"",0,NA,NA,NA,NA,NA
"37065",2008,12,8,1,658,700,813,830,"US",1841,"N964UW",75,90,60,-17,-2,"RDU","PHL",336,4,11,0,"",0,NA,NA,NA,NA,NA
"37066",2008,12,8,1,658,700,821,840,"WN",12,"N740SW",143,160,125,-19,-2,"MCO","HOU",848,6,12,0,"",0,NA,NA,NA,NA,NA
"37067",2008,12,8,1,658,700,822,825,"WN",352,"N236WN",84,85,69,-3,-2,"BUR","SMF",358,5,10,0,"",0,NA,NA,NA,NA,NA
"37068",2008,12,8,1,658,700,827,837,"DL",1055,"N3733Z",89,97,71,-10,-2,"DAY","ATL",432,5,13,0,"",0,NA,NA,NA,NA,NA
"37069",2008,12,8,1,658,700,830,838,"OH",6634,"N917CA",92,98,68,-8,-2,"DCA","BOS",399,10,14,0,"",0,NA,NA,NA,NA,NA
"37070",2008,12,8,1,658,700,849,855,"WN",2876,"N414WN",171,175,153,-6,-2,"BWI","MCI",967,6,12,0,"",0,NA,NA,NA,NA,NA
"37071",2008,12,8,1,658,700,904,915,"WN",2711,"N390SW",126,135,104,-11,-2,"JAX","PHL",742,5,17,0,"",0,NA,NA,NA,NA,NA
"37072",2008,12,8,1,658,700,913,900,"DL",857,"N695DL",135,120,82,13,-2,"PIT","ATL",526,14,39,0,"",0,NA,NA,NA,NA,NA
"37073",2008,12,8,1,658,700,918,850,"AA",1419,"N4WRAA",260,230,202,28,-2,"STL","LAS",1372,8,50,0,"",0,0,0,28,0,0
"37074",2008,12,8,1,658,700,922,932,"AS",250,"N586AS",144,152,113,-10,-2,"SEA","LAX",954,6,25,0,"",0,NA,NA,NA,NA,NA
"37075",2008,12,8,1,658,700,925,935,"WN",1816,"N757LV",87,95,72,-10,-2,"DEN","MCI",533,4,11,0,"",0,NA,NA,NA,NA,NA
"37076",2008,12,8,1,658,700,932,940,"WN",15,"N489WN",94,100,83,-8,-2,"ABQ","DAL",580,4,7,0,"",0,NA,NA,NA,NA,NA
"37077",2008,12,8,1,658,700,937,948,"FL",257,"N895AT",159,168,134,-11,-2,"FNT","MCO",1011,8,17,0,"",0,NA,NA,NA,NA,NA
"37078",2008,12,8,1,658,700,939,936,"UA",1133,"N580UA",281,276,247,3,-2,"EWR","DEN",1605,9,25,0,"",0,NA,NA,NA,NA,NA
"37079",2008,12,8,1,658,700,949,925,"MQ",4145,"N688MQ",171,145,126,24,-2,"ORD","DAL",798,2,43,0,"",0,0,0,24,0,0
"37080",2008,12,8,1,658,703,908,923,"NW",1136,"N780NC",70,80,42,-15,-5,"MKE","DTW",238,14,14,0,"",0,NA,NA,NA,NA,NA
"37081",2008,12,8,1,658,705,802,810,"AA",1402,"N580AA",64,65,45,-8,-7,"AUS","DFW",190,9,10,0,"",0,NA,NA,NA,NA,NA
"37082",2008,12,8,1,658,705,910,928,"NW",471,"N778NC",132,143,95,-18,-7,"DTW","ATL",594,10,27,0,"",0,NA,NA,NA,NA,NA
"37083",2008,12,8,1,658,705,932,942,"F9",815,"N933FR",94,97,74,-10,-7,"DEN","MCI",533,5,15,0,"",0,NA,NA,NA,NA,NA
"37084",2008,12,8,1,659,655,758,755,"WN",1780,"N486WN",59,60,43,3,4,"TUS","ABQ",321,5,11,0,"",0,NA,NA,NA,NA,NA
"37085",2008,12,8,1,659,655,855,900,"MQ",3542,"N519MQ",176,185,157,-5,4,"CLE","DFW",1021,10,9,0,"",0,NA,NA,NA,NA,NA
"37086",2008,12,8,1,659,655,925,934,"DL",903,"N656DL",146,159,116,-9,4,"LGA","ATL",761,6,24,0,"",0,NA,NA,NA,NA,NA
"37087",2008,12,8,1,659,658,946,956,"YV",7221,"N519LR",107,118,84,-10,1,"ORD","EWR",719,9,14,0,"",0,NA,NA,NA,NA,NA
"37088",2008,12,8,1,659,700,718,740,"WN",3924,"N526SW",79,100,70,-22,-1,"DTW","BNA",457,4,5,0,"",0,NA,NA,NA,NA,NA
"37089",2008,12,8,1,659,700,752,817,"US",829,"N724UW",53,77,42,-25,-1,"RIC","CLT",256,3,8,0,"",0,NA,NA,NA,NA,NA
"37090",2008,12,8,1,659,700,755,800,"WN",1,"N634SW",56,60,42,-5,-1,"DAL","HOU",239,4,10,0,"",0,NA,NA,NA,NA,NA
"37091",2008,12,8,1,659,700,809,815,"CO",1101,"N19621",70,75,41,-6,-1,"EWR","DCA",199,6,23,0,"",0,NA,NA,NA,NA,NA
"37092",2008,12,8,1,659,700,811,800,"OO",7780,"N561SW",72,60,51,11,-1,"SUN","SLC",223,5,16,0,"",0,NA,NA,NA,NA,NA
"37093",2008,12,8,1,659,700,823,837,"US",1705,"N531AU",84,97,64,-14,-1,"PIT","CLT",366,9,11,0,"",0,NA,NA,NA,NA,NA
"37094",2008,12,8,1,659,700,824,828,"NW",1160,"N765NC",85,88,59,-4,-1,"MCI","MEM",392,10,16,0,"",0,NA,NA,NA,NA,NA
"37095",2008,12,8,1,659,700,833,843,"US",2023,"N755US",94,103,70,-10,-1,"BOS","DCA",399,2,22,0,"",0,NA,NA,NA,NA,NA
"37096",2008,12,8,1,659,700,837,835,"DL",1073,"N626DL",98,95,68,2,-1,"RDU","ATL",356,14,16,0,"",0,NA,NA,NA,NA,NA
"37097",2008,12,8,1,659,700,858,910,"OO",4385,"N611SK",179,190,146,-12,-1,"AUS","SLC",1085,19,14,0,"",0,NA,NA,NA,NA,NA
"37098",2008,12,8,1,659,700,903,900,"MQ",3952,"N657MQ",64,60,32,3,-1,"ORD","IND",177,6,26,0,"",0,NA,NA,NA,NA,NA
"37099",2008,12,8,1,659,700,904,857,"DL",1638,"N671DN",125,117,90,7,-1,"PBI","ATL",545,20,15,0,"",0,NA,NA,NA,NA,NA
"37100",2008,12,8,1,659,700,918,930,"WN",3106,"N791SW",319,330,308,-12,-1,"BWI","LAS",2106,4,7,0,"",0,NA,NA,NA,NA,NA
"37101",2008,12,8,1,659,700,919,924,"CO",1559,"N27239",200,204,176,-5,-1,"DCA","IAH",1208,10,14,0,"",0,NA,NA,NA,NA,NA
"37102",2008,12,8,1,659,700,931,935,"FL",962,"N910AT",152,155,133,-4,-1,"BWI","FLL",925,7,12,0,"",0,NA,NA,NA,NA,NA
"37103",2008,12,8,1,659,701,844,902,"UA",657,"N818UA",225,241,209,-18,-2,"AUS","SFO",1504,5,11,0,"",0,NA,NA,NA,NA,NA
"37104",2008,12,8,1,659,705,728,740,"F9",188,"N803FR",89,95,75,-12,-6,"OKC","DEN",495,6,8,0,"",0,NA,NA,NA,NA,NA
"37105",2008,12,8,1,659,705,745,808,"B6",231,"N665JB",106,123,88,-23,-6,"SLC","LGB",589,5,13,0,"",0,NA,NA,NA,NA,NA
"37106",2008,12,8,1,659,705,811,812,"XE",2373,"N14179",132,127,114,-1,-6,"CLE","MSP",622,6,12,0,"",0,NA,NA,NA,NA,NA
"37107",2008,12,8,1,659,705,823,839,"DL",782,"N925DL",84,94,62,-16,-6,"DAB","ATL",366,9,13,0,"",0,NA,NA,NA,NA,NA
"37108",2008,12,8,1,659,705,919,920,"AA",2081,"N4YEAA",200,195,154,-1,-6,"DTW","DFW",987,13,33,0,"",0,NA,NA,NA,NA,NA
"37109",2008,12,8,1,659,707,959,940,"UA",403,"N515UA",300,273,250,19,-8,"LGA","DEN",1619,11,39,0,"",0,0,0,19,0,0
"37110",2008,12,8,1,700,630,915,820,"OH",6659,"N811CA",135,110,80,55,30,"LGA","RDU",431,8,47,0,"",0,30,0,25,0,0
"37111",2008,12,8,1,700,700,814,815,"WN",2846,"N421LV",74,75,61,-1,0,"LAX","OAK",337,5,8,0,"",0,NA,NA,NA,NA,NA
"37112",2008,12,8,1,700,700,815,750,"OH",6480,"N629BR",75,50,54,25,0,"IND","CVG",98,2,19,0,"",0,0,0,25,0,0
"37113",2008,12,8,1,700,700,817,830,"YV",2631,"N919FJ",77,90,50,-13,0,"SDF","CLT",336,14,13,0,"",0,NA,NA,NA,NA,NA
"37114",2008,12,8,1,700,700,818,820,"EV",5275,"N833AS",78,80,61,-2,0,"FAY","ATL",331,10,7,0,"",0,NA,NA,NA,NA,NA
"37115",2008,12,8,1,700,700,825,820,"MQ",4507,"N506MQ",145,140,107,5,0,"RDU","ORD",647,10,28,0,"",0,NA,NA,NA,NA,NA
"37116",2008,12,8,1,700,700,832,825,"AA",1565,"N4YBAA",92,85,71,7,0,"ORD","MSP",334,4,17,0,"",0,NA,NA,NA,NA,NA
"37117",2008,12,8,1,700,700,834,835,"WN",449,"N692SW",94,95,82,-1,0,"SAN","RNO",488,3,9,0,"",0,NA,NA,NA,NA,NA
"37118",2008,12,8,1,700,700,837,840,"WN",1553,"N420WN",157,160,141,-3,0,"MDW","DEN",895,10,6,0,"",0,NA,NA,NA,NA,NA
"37119",2008,12,8,1,700,700,852,915,"WN",3092,"N625SW",112,135,94,-23,0,"GEG","OAK",723,5,13,0,"",0,NA,NA,NA,NA,NA
"37120",2008,12,8,1,700,700,853,836,"EV",5313,"N854AS",113,96,73,17,0,"EWN","ATL",433,18,22,0,"",0,0,0,17,0,0
"37121",2008,12,8,1,700,700,907,856,"DL",1541,"N922DL",127,116,85,11,0,"IAD","ATL",533,9,33,0,"",0,NA,NA,NA,NA,NA
"37122",2008,12,8,1,700,700,921,927,"FL",620,"N281AT",141,147,127,-6,0,"PHL","MCO",861,5,9,0,"",0,NA,NA,NA,NA,NA
"37123",2008,12,8,1,700,700,926,945,"WN",2439,"N550WN",146,165,134,-19,0,"BUF","MCO",1011,3,9,0,"",0,NA,NA,NA,NA,NA
"37124",2008,12,8,1,700,705,752,806,"NW",613,"N310NW",52,61,33,-14,-5,"FSD","MSP",197,7,12,0,"",0,NA,NA,NA,NA,NA
"37125",2008,12,8,1,700,705,803,810,"AA",1148,"N499AA",63,65,36,-7,-5,"OKC","DFW",175,12,15,0,"",0,NA,NA,NA,NA,NA
"37126",2008,12,8,1,700,705,815,820,"AA",690,"N4XNAA",75,75,46,-5,-5,"TUL","DFW",237,19,10,0,"",0,NA,NA,NA,NA,NA
"37127",2008,12,8,1,700,705,830,831,"B6",262,"N273JB",90,86,69,-1,-5,"LGB","SMF",387,5,16,0,"",0,NA,NA,NA,NA,NA
"37128",2008,12,8,1,700,705,917,945,"AA",1404,"N4XYAA",137,160,119,-28,-5,"IAH","ORD",925,6,12,0,"",0,NA,NA,NA,NA,NA
"37129",2008,12,8,1,700,709,847,905,"OO",6644,"N936SW",107,116,86,-18,-9,"TUS","DEN",639,6,15,0,"",0,NA,NA,NA,NA,NA
"37130",2008,12,8,1,701,655,837,835,"WN",510,"N929WN",276,280,263,2,6,"CMH","LAS",1772,3,10,0,"",0,NA,NA,NA,NA,NA
"37131",2008,12,8,1,701,700,756,800,"WN",1424,"N633SW",55,60,42,-4,1,"RDU","BWI",255,3,10,0,"",0,NA,NA,NA,NA,NA
"37132",2008,12,8,1,701,700,821,830,"WN",2415,"N694SW",140,150,126,-9,1,"OKC","PHX",833,5,9,0,"",0,NA,NA,NA,NA,NA
"37133",2008,12,8,1,701,700,835,845,"AA",471,"N412AA",94,105,71,-10,1,"MEM","DFW",432,7,16,0,"",0,NA,NA,NA,NA,NA
"37134",2008,12,8,1,701,700,901,915,"WN",89,"N207WN",240,255,231,-14,1,"BHM","LAS",1618,2,7,0,"",0,NA,NA,NA,NA,NA
"37135",2008,12,8,1,701,700,915,935,"WN",3925,"N781WN",314,335,296,-20,1,"FLL","LAS",2174,3,15,0,"",0,NA,NA,NA,NA,NA
"37136",2008,12,8,1,701,702,753,805,"UA",283,"N820UA",112,123,99,-12,-1,"ATL","ORD",606,2,11,0,"",0,NA,NA,NA,NA,NA
"37137",2008,12,8,1,701,703,934,950,"UA",602,"N813UA",93,107,78,-16,-2,"ORD","DCA",612,2,13,0,"",0,NA,NA,NA,NA,NA
"37138",2008,12,8,1,701,705,809,830,"WN",960,"N205WN",68,85,50,-21,-4,"SFO","LAX",337,5,13,0,"",0,NA,NA,NA,NA,NA
"37139",2008,12,8,1,701,705,836,835,"MQ",3165,"N814MQ",95,90,68,1,-4,"SFO","SNA",372,8,19,0,"",0,NA,NA,NA,NA,NA
"37140",2008,12,8,1,701,705,852,915,"WN",2354,"N285WN",111,130,99,-23,-4,"BWI","JAX",663,4,8,0,"",0,NA,NA,NA,NA,NA
"37141",2008,12,8,1,701,705,856,839,"DL",325,"N621DL",115,94,63,17,-4,"IND","ATL",432,21,31,0,"",0,0,0,17,0,0
"37142",2008,12,8,1,701,705,858,910,"WN",110,"N905WN",57,65,45,-12,-4,"MDW","SDF",271,3,9,0,"",0,NA,NA,NA,NA,NA
"37143",2008,12,8,1,701,705,905,911,"US",1678,"N730US",124,126,109,-6,-4,"TPA","DCA",814,6,9,0,"",0,NA,NA,NA,NA,NA
"37144",2008,12,8,1,701,705,912,928,"AS",580,"N619AS",131,143,110,-16,-4,"PDX","SNA",859,10,11,0,"",0,NA,NA,NA,NA,NA
"37145",2008,12,8,1,701,710,703,710,"MQ",4404,"N711MQ",62,60,35,-7,-9,"FWA","ORD",157,20,7,0,"",0,NA,NA,NA,NA,NA
"37146",2008,12,8,1,701,710,914,943,"AS",530,"N776AS",133,153,113,-29,-9,"SEA","ONT",956,4,16,0,"",0,NA,NA,NA,NA,NA
"37147",2008,12,8,1,702,700,815,830,"AA",1361,"N516AA",133,150,119,-15,2,"SDF","DFW",733,6,8,0,"",0,NA,NA,NA,NA,NA
"37148",2008,12,8,1,702,700,819,830,"US",1989,"N457UW",77,90,59,-11,2,"BWI","CLT",361,2,16,0,"",0,NA,NA,NA,NA,NA
"37149",2008,12,8,1,702,705,757,800,"WN",706,"N618WN",55,55,42,-3,-3,"DAL","TUL",237,2,11,0,"",0,NA,NA,NA,NA,NA
"37150",2008,12,8,1,702,705,824,835,"WN",729,"N507SW",82,90,69,-11,-3,"MDW","MCI",405,4,9,0,"",0,NA,NA,NA,NA,NA
"37151",2008,12,8,1,702,705,833,840,"WN",628,"N376SW",151,155,136,-7,-3,"MCO","STL",880,4,11,0,"",0,NA,NA,NA,NA,NA
"37152",2008,12,8,1,702,705,923,935,"WN",1327,"N751SW",81,90,65,-12,-3,"BUR","PHX",369,5,11,0,"",0,NA,NA,NA,NA,NA
"37153",2008,12,8,1,702,705,945,950,"AA",1686,"N498AA",103,105,83,-5,-3,"ORD","RDU",647,8,12,0,"",0,NA,NA,NA,NA,NA
"37154",2008,12,8,1,702,707,828,849,"XE",2143,"N18982",146,162,128,-21,-5,"GSP","IAH",838,6,12,0,"",0,NA,NA,NA,NA,NA
"37155",2008,12,8,1,702,710,825,831,"EV",5300,"N845AS",83,81,62,-6,-8,"CRW","ATL",363,10,11,0,"",0,NA,NA,NA,NA,NA
"37156",2008,12,8,1,702,710,828,838,"US",1775,"N709UW",86,88,57,-10,-8,"DCA","CLT",331,5,24,0,"",0,NA,NA,NA,NA,NA
