Province/State,Country/Region,Last Update,Confirmed,Suspected,Recovered,Death
Jiangxi,Mainland China,2/4/20 1:43,476.0,,19.0,0.0
Chongqing,Mainland China,2/3/20 23:43,337.0,,9.0,2.0
Jiangsu,Mainland China,2/4/20 1:03,308.0,,8.0,0.0
Sichuan,Mainland China,2/4/20 1:43,282.0,,14.0,1.0
Shandong,Mainland China,2/4/20 0:53,270.0,,7.0,0.0
Beijing,Mainland China,2/3/20 9:23,212.0,,12.0,1.0
Shanghai,Mainland China,2/4/20 0:13,208.0,,10.0,1.0
Fujian,Mainland China,2/3/20 11:33,179.0,,1.0,0.0
Heilongjiang,Mainland China,2/4/20 0:53,155.0,,2.0,2.0
Shaanxi,Mainland China,2/4/20 2:33,142.0,,1.0,0.0
Guangxi,Mainland China,2/4/20 0:33,139.0,,7.0,0.0
Hebei,Mainland China,2/4/20 0:23,126.0,,3.0,1.0
Yunnan,Mainland China,2/3/20 23:23,117.0,,5.0,0.0
Hainan,Mainland China,2/4/20 0:43,79.0,,4.0,1.0
Liaoning,Mainland China,2/3/20 17:11,74.0,,1.0,0.0
Shanxi,Mainland China,2/3/20 23:13,74.0,,2.0,0.0
Tianjin,Mainland China,2/3/20 13:53,60.0,,1.0,0.0
Guizhou,Mainland China,2/4/20 1:03,56.0,,2.0,0.0
Gansu,Mainland China,2/3/20 23:03,55.0,,3.0,0.0
Jilin,Mainland China,2/4/20 0:23,42.0,,1.0,0.0
Inner Mongolia,Mainland China,2/3/20 3:03,34.0,,1.0,0.0
Ningxia,Mainland China,2/4/20 2:13,34.0,,1.0,0.0
Xinjiang,Mainland China,2/4/20 1:33,29.0,,0.0,0.0
,Japan,2/1/20 18:53,20.0,,1.0,0.0
,Thailand,1/31/20 10:37,19.0,,5.0,0.0
,Singapore,2/2/20 1:03,18.0,,0.0,0.0
Hong Kong,Hong Kong,2/2/20 23:53,15.0,,0.0,0.0
Qinghai,Mainland China,2/4/20 1:33,15.0,,0.0,0.0
,South Korea,2/2/20 2:23,15.0,,0.0,0.0
,Germany,2/3/20 20:53,12.0,,0.0,0.0
Taiwan,Taiwan,1/31/20 15:20,10.0,,0.0,0.0
Macau,Macau,2/2/20 4:23,8.0,,0.0,0.0
,Malaysia,1/31/20 8:15,8.0,,0.0,0.0
,Vietnam,2/3/20 21:43,8.0,,1.0,0.0
,France,2/1/20 1:52,6.0,,0.0,0.0
,United Arab Emirates,2/2/20 5:43,5.0,,0.0,0.0
New South Wales,Australia,2/1/20 18:12,4.0,,2.0,0.0
Victoria,Australia,2/1/20 18:12,4.0,,0.0,0.0
,India,2/3/20 21:43,3.0,,0.0,0.0
Queensland,Australia,2/2/20 22:33,2.0,,0.0,0.0
South Australia,Australia,2/2/20 22:33,2.0,,0.0,0.0
"Toronto, ON",Canada,2/4/20 0:13,2.0,,0.0,0.0
,Italy,1/31/20 8:15,2.0,,0.0,0.0
,Philippines,2/2/20 3:33,2.0,,0.0,1.0
,Russia,1/31/20 16:13,2.0,,0.0,0.0
,UK,2/1/20 1:52,2.0,,0.0,0.0
"Chicago, IL",United States,2/1/20 19:43,2.0,,0.0,0.0
"San Benito, CA",United States,2/3/20 3:53,2.0,,0.0,0.0
"Santa Clara, CA",United States,2/3/20 0:43,2.0,,0.0,0.0
,Cambodia,1/31/20 8:15,1.0,,0.0,0.0
British Columbia,Canada,2/1/20 18:12,1.0,,0.0,0.0
"London, ON",Canada,2/4/20 0:03,1.0,,0.0,0.0
,Finland,1/31/20 8:15,1.0,,0.0,0.0
Tibet,Mainland China,2/1/20 1:52,1.0,,0.0,0.0
,Nepal,1/31/20 8:15,1.0,,0.0,0.0
,Spain,2/1/20 23:43,1.0,,0.0,0.0
,Sri Lanka,1/31/20 8:15,1.0,,0.0,0.0
,Sweden,2/1/20 2:13,1.0,,0.0,0.0
"Boston, MA",United States,2/1/20 19:43,1.0,,0.0,0.0
"Los Angeles, CA",United States,2/1/20 19:53,1.0,,0.0,0.0
"Orange, CA",United States,2/1/20 19:53,1.0,,0.0,0.0
"Seattle, WA",United States,2/1/20 19:43,1.0,,0.0,0.0
"Tempe, AZ",United States,2/1/20 19:43,1.0,,0.0,0.0
Hubei,Mainland China,2/3/2020 13:33,11177.0,,300.0,350.0
Guangdong,Mainland China,2/3/2020 12:53,725.0,,21.0,0.0
Zhejiang,Mainland China,2/3/2020 13:33,724.0,,43.0,0.0
Henan,Mainland China,2/3/2020 17:11,566.0,,16.0,2.0
Hunan,Mainland China,2/3/2020 11:03,521.0,,22.0,0.0
Anhui,Mainland China,2/3/2020 17:11,408.0,,14.0,0.0
Jiangxi,Mainland China,2/3/2020 1:33,391.0,,18.0,0.0
Chongqing,Mainland China,2/3/2020 8:33,312.0,,8.0,2.0
Jiangsu,Mainland China,2/3/2020 11:03,271.0,,8.0,0.0
Shandong,Mainland China,2/3/2020 17:11,259.0,,7.0,0.0
Sichuan,Mainland China,2/3/2020 11:23,254.0,,14.0,1.0
Beijing,Mainland China,2/3/2020 9:23,212.0,,12.0,1.0
Shanghai,Mainland China,2/3/2020 7:03,203.0,,10.0,1.0
Fujian,Mainland China,2/3/2020 11:33,179.0,,1.0,0.0
Shaanxi,Mainland China,2/3/2020 2:33,128.0,,0.0,0.0
Guangxi,Mainland China,2/3/2020 12:33,127.0,,7.0,0.0
Heilongjiang,Mainland China,2/3/2020 7:13,121.0,,2.0,2.0
Yunnan,Mainland China,2/3/2020 12:53,114.0,,5.0,0.0
Hebei,Mainland China,2/3/2020 0:23,113.0,,3.0,1.0
Liaoning,Mainland China,2/3/2020 17:11,74.0,,1.0,0.0
Hainan,Mainland China,2/3/2020 17:11,72.0,,4.0,1.0
Shanxi,Mainland China,2/3/2020 3:23,66.0,,2.0,0.0
Tianjin,Mainland China,2/3/2020 13:53,60.0,,1.0,0.0
Gansu,Mainland China,2/2/2020 23:43,51.0,,3.0,0.0
Guizhou,Mainland China,2/3/2020 1:03,46.0,,2.0,0.0
Inner Mongolia,Mainland China,2/3/2020 3:03,34.0,,1.0,0.0
Jilin,Mainland China,2/3/2020 0:53,31.0,,1.0,0.0
Ningxia,Mainland China,2/3/2020 8:33,31.0,,1.0,0.0
Xinjiang,Mainland China,2/3/2020 1:13,24.0,,0.0,0.0
,Japan,2/1/2020 18:53,20.0,,1.0,0.0
,Thailand,1/31/2020 10:37,19.0,,5.0,0.0
,Singapore,2/2/2020 1:03,18.0,,0.0,0.0
Hong Kong,Hong Kong,2/2/2020 23:53,15.0,,0.0,0.0
,South Korea,2/2/2020 2:23,15.0,,0.0,0.0
Qinghai,Mainland China,2/3/2020 2:43,13.0,,0.0,0.0
,Germany,2/2/2020 18:03,10.0,,0.0,0.0
Taiwan,Taiwan,1/31/2020 15:20,10.0,,0.0,0.0
Macau,Macau,2/2/2020 4:23,8.0,,0.0,0.0
,Malaysia,1/31/2020 8:15,8.0,,0.0,0.0
,France,2/1/2020 1:52,6.0,,0.0,0.0
,Vietnam,2/1/2020 7:38,6.0,,1.0,0.0
,United Arab Emirates,2/2/2020 5:43,5.0,,0.0,0.0
New South Wales,Australia,2/1/2020 18:12,4.0,,2.0,0.0
Victoria,Australia,2/1/2020 18:12,4.0,,0.0,0.0
Ontario,Canada,2/1/2020 18:12,3.0,,0.0,0.0
Queensland,Australia,2/2/2020 22:33,2.0,,0.0,0.0
South Australia,Australia,2/2/2020 22:33,2.0,,0.0,0.0
,India,2/2/2020 6:03,2.0,,0.0,0.0
,Italy,1/31/2020 8:15,2.0,,0.0,0.0
,Philippines,2/2/2020 3:33,2.0,,0.0,1.0
,Russia,1/31/2020 16:13,2.0,,0.0,0.0
,UK,2/1/2020 1:52,2.0,,0.0,0.0
"Chicago, IL",United States,2/1/2020 19:43,2.0,,0.0,0.0
"San Benito, CA",United States,2/3/2020 3:53,2.0,,0.0,0.0
"Santa Clara, CA",United States,2/3/2020 0:43,2.0,,0.0,0.0
,Cambodia,1/31/2020 8:15,1.0,,0.0,0.0
British Columbia,Canada,2/1/2020 18:12,1.0,,0.0,0.0
,Finland,1/31/2020 8:15,1.0,,0.0,0.0
Tibet,Mainland China,2/1/2020 1:52,1.0,,0.0,0.0
,Nepal,1/31/2020 8:15,1.0,,0.0,0.0
,Spain,2/1/2020 23:43,1.0,,0.0,0.0
,Sri Lanka,1/31/2020 8:15,1.0,,0.0,0.0
,Sweden,2/1/2020 2:13,1.0,,0.0,0.0
"Boston, MA",United States,2/1/2020 19:43,1.0,,0.0,0.0
"Los Angeles, CA",United States,2/1/2020 19:53,1.0,,0.0,0.0
"Orange, CA",United States,2/1/2020 19:53,1.0,,0.0,0.0
"Seattle, WA",United States,2/1/2020 19:43,1.0,,0.0,0.0
"Tempe, AZ",United States,2/1/2020 19:43,1.0,,0.0,0.0
Hubei,Mainland China,2/2/2020 23:43,11177.0,,295.0,350.0
Zhejiang,Mainland China,2/3/2020 1:33,724.0,,36.0,0.0
Guangdong,Mainland China,2/3/2020 1:33,683.0,,15.0,0.0
Henan,Mainland China,2/3/2020 1:03,566.0,,14.0,2.0
Hunan,Mainland China,2/3/2020 1:33,521.0,,16.0,0.0
Anhui,Mainland China,2/3/2020 0:53,408.0,,7.0,0.0
Jiangxi,Mainland China,2/3/2020 1:33,391.0,,18.0,0.0
Chongqing,Mainland China,2/2/2020 23:33,300.0,,7.0,2.0
Jiangsu,Mainland China,2/3/2020 1:03,271.0,,7.0,0.0
Sichuan,Mainland China,2/3/2020 1:03,254.0,,12.0,1.0
Shandong,Mainland China,2/3/2020 1:13,246.0,,6.0,0.0
Shanghai,Mainland China,2/3/2020 0:03,193.0,,10.0,1.0
Beijing,Mainland China,2/2/2020 8:43,191.0,,9.0,1.0
Fujian,Mainland China,2/2/2020 3:43,159.0,,0.0,0.0
Guangxi,Mainland China,2/3/2020 0:13,127.0,,2.0,0.0
Shaanxi,Mainland China,2/2/2020 3:23,116.0,,0.0,0.0
Hebei,Mainland China,2/3/2020 0:23,113.0,,3.0,1.0
Yunnan,Mainland China,2/2/2020 18:03,105.0,,3.0,0.0
Heilongjiang,Mainland China,2/2/2020 3:23,95.0,,2.0,2.0
Hainan,Mainland China,2/3/2020 0:43,71.0,,4.0,1.0
Liaoning,Mainland China,2/2/2020 18:03,70.0,,1.0,0.0
Shanxi,Mainland China,2/2/2020 23:23,66.0,,3.0,0.0
Gansu,Mainland China,2/2/2020 23:43,51.0,,3.0,0.0
Tianjin,Mainland China,2/2/2020 9:43,48.0,,1.0,0.0
Guizhou,Mainland China,2/3/2020 1:03,46.0,,2.0,0.0
Jilin,Mainland China,2/3/2020 0:53,31.0,,1.0,0.0
Ningxia,Mainland China,2/2/2020 1:43,28.0,,0.0,0.0
Inner Mongolia,Mainland China,2/2/2020 3:43,27.0,,1.0,0.0
Xinjiang,Mainland China,2/3/2020 1:13,24.0,,0.0,0.0
,Japan,2/1/2020 18:53,20.0,,1.0,0.0
,Thailand,1/31/2020 10:37,19.0,,5.0,0.0
,Singapore,2/2/2020 1:03,18.0,,0.0,0.0
Hong Kong,Hong Kong,2/2/2020 23:53,15.0,,0.0,0.0
,South Korea,2/2/2020 2:23,15.0,,0.0,0.0
Qinghai,Mainland China,2/2/2020 5:33,11.0,,0.0,0.0
,Germany,2/2/2020 18:03,10.0,,0.0,0.0
Taiwan,Taiwan,1/31/2020 15:20,10.0,,0.0,0.0
Macau,Macau,2/2/2020 4:23,8.0,,0.0,0.0
,Malaysia,1/31/2020 8:15,8.0,,0.0,0.0
,France,2/1/2020 1:52,6.0,,0.0,0.0
,Vietnam,2/1/2020 7:38,6.0,,1.0,0.0
,United Arab Emirates,2/2/2020 5:43,5.0,,0.0,0.0
New South Wales,Australia,2/1/2020 18:12,4.0,,2.0,0.0
Victoria,Australia,2/1/2020 18:12,4.0,,0.0,0.0
Ontario,Canada,2/1/2020 18:12,3.0,,0.0,0.0
Queensland,Australia,2/2/2020 22:33,2.0,,0.0,0.0
South Australia,Australia,2/2/2020 22:33,2.0,,0.0,0.0
,India,2/2/2020 6:03,2.0,,0.0,0.0
,Italy,1/31/2020 8:15,2.0,,0.0,0.0
,Philippines,2/2/2020 3:33,2.0,,0.0,1.0
,Russia,1/31/2020 16:13,2.0,,0.0,0.0
,UK,2/1/2020 1:52,2.0,,0.0,0.0
"Chicago, IL",United States,2/1/2020 19:43,2.0,,0.0,0.0
"Santa Clara, CA",United States,2/3/2020 0:43,2.0,,0.0,0.0
,Cambodia,1/31/2020 8:15,1.0,,0.0,0.0
British Columbia,Canada,2/1/2020 18:12,1.0,,0.0,0.0
,Finland,1/31/2020 8:15,1.0,,0.0,0.0
Tibet,Mainland China,2/1/2020 1:52,1.0,,0.0,0.0
,Nepal,1/31/2020 8:15,1.0,,0.0,0.0
,Spain,2/1/2020 23:43,1.0,,0.0,0.0
,Sri Lanka,1/31/2020 8:15,1.0,,0.0,0.0
,Sweden,2/1/2020 2:13,1.0,,0.0,0.0
"Boston, MA",United States,2/1/2020 19:43,1.0,,0.0,0.0
"Los Angeles, CA",United States,2/1/2020 19:53,1.0,,0.0,0.0
"Orange, CA",United States,2/1/2020 19:53,1.0,,0.0,0.0
"Seattle, WA",United States,2/1/2020 19:43,1.0,,0.0,0.0
"Tempe, AZ",United States,2/1/2020 19:43,1.0,,0.0,0.0
Hubei,Mainland China,2/2/2020 23:43:00,11177.0,,295.0,350.0
Zhejiang,Mainland China,2/2/2020 18:03:00,661.0,,32.0,0.0
Guangdong,Mainland China,2/2/2020 18:03:00,632.0,,15.0,0.0
Henan,Mainland China,2/2/2020 18:03:00,493.0,,10.0,2.0
Hunan,Mainland China,2/2/2020 18:03:00,463.0,,16.0,0.0
Anhui,Mainland China,2/2/2020 18:03:00,340.0,,7.0,0.0
Jiangxi,Mainland China,2/2/2020 18:03:00,333.0,,12.0,0.0
Chongqing,Mainland China,2/2/2020 23:33:00,300.0,,7.0,2.0
Jiangsu,Mainland China,2/2/2020 18:03:00,236.0,,7.0,0.0
Sichuan,Mainland China,2/2/2020 18:03:00,231.0,,11.0,1.0
Shandong,Mainland China,2/2/2020 18:03:00,230.0,,6.0,0.0
Shanghai,Mainland China,2/3/2020 0:03:00,193.0,,10.0,1.0
Beijing,Mainland China,2/2/2020 8:43:00,191.0,,9.0,1.0
Fujian,Mainland China,2/2/2020 3:43:00,159.0,,0.0,0.0
Guangxi,Mainland China,2/3/2020 0:13:00,127.0,,2.0,0.0
Shaanxi,Mainland China,2/2/2020 3:23:00,116.0,,0.0,0.0
Hebei,Mainland China,2/3/2020 0:23:00,113.0,,3.0,1.0
Yunnan,Mainland China,2/2/2020 18:03:00,105.0,,3.0,0.0
Heilongjiang,Mainland China,2/2/2020 3:23:00,95.0,,2.0,2.0
Liaoning,Mainland China,2/3/2020 0:43:00,70.0,,1.0,0.0
Shanxi,Mainland China,2/2/2020 18:03:00,66.0,,3.0,0.0
Hainan,Mainland China,2/2/2020 23:23:00,64.0,,4.0,1.0
Gansu,Mainland China,2/2/2020 23:43:00,51.0,,3.0,0.0
Tianjin,Mainland China,2/2/2020 9:43:00,48.0,,1.0,0.0
Guizhou,Mainland China,2/2/2020 1:03:00,38.0,,2.0,0.0
Ningxia,Mainland China,2/2/2020 1:43:00,28.0,,0.0,0.0
Inner Mongolia,Mainland China,2/2/2020 3:43:00,27.0,,1.0,0.0
Jilin,Mainland China,2/2/2020 2:33:00,23.0,,1.0,0.0
Xinjiang,Mainland China,2/2/2020 0:43:00,21.0,,0.0,0.0
,Japan,2/1/2020 18:53:00,20.0,,1.0,0.0
,Thailand,1/31/2020 10:37:00,19.0,,5.0,0.0
,Singapore,2/2/2020 1:03:00,18.0,,0.0,0.0
Hong Kong,Hong Kong,2/2/2020 23:53:00,15.0,,0.0,0.0
,South Korea,2/2/2020 2:23:00,15.0,,0.0,0.0
Qinghai,Mainland China,2/2/2020 5:33:00,11.0,,0.0,0.0
,Germany,2/2/2020 18:03:00,10.0,,0.0,0.0
Taiwan,Taiwan,1/31/2020 15:20:00,10.0,,0.0,0.0
Macau,Macau,2/2/2020 4:23:00,8.0,,0.0,0.0
,Malaysia,1/31/2020 8:15:00,8.0,,0.0,0.0
,France,2/1/2020 1:52:00,6.0,,0.0,0.0
,Vietnam,2/1/2020 7:38:00,6.0,,1.0,0.0
,United Arab Emirates,2/2/2020 5:43:00,5.0,,0.0,0.0
New South Wales,Australia,2/1/2020 18:12:00,4.0,,2.0,0.0
Victoria,Australia,2/1/2020 18:12:00,4.0,,0.0,0.0
Ontario,Canada,2/1/2020 18:12:00,3.0,,0.0,0.0
Queensland,Australia,2/2/2020 22:33:00,2.0,,0.0,0.0
South Australia,Australia,2/2/2020 22:33:00,2.0,,0.0,0.0
,India,2/2/2020 6:03:00,2.0,,0.0,0.0
,Italy,1/31/2020 8:15:00,2.0,,0.0,0.0
,Philippines,2/2/2020 3:33:00,2.0,,0.0,1.0
,Russia,1/31/2020 16:13:00,2.0,,0.0,0.0
,UK,2/1/2020 1:52:00,2.0,,0.0,0.0
"Chicago, IL",United States,2/1/2020 19:43:00,2.0,,0.0,0.0
,Cambodia,2/3/2020 0:43:00,1.0,,0.0,0.0
British Columbia,Canada,1/31/2020 8:15:00,1.0,,0.0,0.0
,Finland,2/1/2020 18:12:00,1.0,,0.0,0.0
Tibet,Mainland China,1/31/2020 8:15:00,1.0,,0.0,0.0
,Nepal,2/1/2020 1:52:00,1.0,,0.0,0.0
,Spain,1/31/2020 8:15:00,1.0,,0.0,0.0
,Sri Lanka,2/1/2020 23:43:00,1.0,,0.0,0.0
,Sweden,1/31/2020 8:15:00,1.0,,0.0,0.0
"Boston, MA",United States,2/1/2020 2:13:00,1.0,,0.0,0.0
"Los Angeles, CA",United States,2/1/2020 19:43:00,1.0,,0.0,0.0
"Orange, CA",United States,2/1/2020 19:53:00,1.0,,0.0,0.0
"Santa Clara, CA",United States,2/1/2020 19:53:00,1.0,,0.0,0.0
"Seattle, WA",United States,2/1/2020 19:43:00,1.0,,0.0,0.0
"Tempe, AZ",United States,2/1/2020 19:43:00,1.0,,0.0,0.0
Hubei,Mainland China,2/1/2020 23:33:00,11177.0,,295.0,350.0
Zhejiang,Mainland China,2/2/2020 2:13:00,661.0,,32.0,0.0
Guangdong,Mainland China,2/2/2020 8:53:00,632.0,,15.0,0.0
Henan,Mainland China,2/2/2020 0:53:00,493.0,,10.0,2.0
Hunan,Mainland China,2/2/2020 9:43:00,463.0,,16.0,0.0
Anhui,Mainland China,2/2/2020 1:33:00,340.0,,7.0,0.0
Jiangxi,Mainland China,2/2/2020 1:23:00,333.0,,12.0,0.0
Chongqing,Mainland China,2/2/2020 8:23:00,300.0,,7.0,2.0
Jiangsu,Mainland China,2/2/2020 1:13:00,236.0,,7.0,0.0
Sichuan,Mainland China,2/2/2020 1:03:00,231.0,,11.0,1.0
Shandong,Mainland China,2/2/2020 7:43:00,230.0,,6.0,0.0
Shanghai,Mainland China,2/2/2020 8:43:00,193.0,,10.0,1.0
Beijing,Mainland China,2/2/2020 5:53:00,191.0,,9.0,1.0
Fujian,Mainland China,2/2/2020 3:43:00,159.0,,0.0,0.0
Guangxi,Mainland China,2/2/2020 3:23:00,127.0,,2.0,0.0
Shaanxi,Mainland China,2/2/2020 0:23:00,116.0,,0.0,0.0
Hebei,Mainland China,2/2/2020 2:53:00,113.0,,3.0,1.0
Yunnan,Mainland China,2/2/2020 8:03:00,105.0,,3.0,0.0
Heilongjiang,Mainland China,2/2/2020 3:23:00,95.0,,2.0,2.0
Liaoning,Mainland China,2/2/2020 8:03:00,70.0,,1.0,0.0
Shanxi,Mainland China,2/2/2020 9:53:00,66.0,,3.0,0.0
Hainan,Mainland China,2/1/2020 23:33:00,64.0,,4.0,1.0
Gansu,Mainland China,2/2/2020 9:43:00,51.0,,3.0,0.0
Tianjin,Mainland China,2/1/2020 15:43:00,48.0,,1.0,0.0
Guizhou,Mainland China,2/2/2020 1:03:00,38.0,,2.0,0.0
Ningxia,Mainland China,2/2/2020 1:43:00,28.0,,0.0,0.0
Inner Mongolia,Mainland China,2/2/2020 3:43:00,27.0,,1.0,0.0
Jilin,Mainland China,2/2/2020 2:33:00,23.0,,1.0,0.0
Xinjiang,Mainland China,2/2/2020 0:43:00,21.0,,0.0,0.0
,Japan,2/1/2020 18:53:00,20.0,,1.0,0.0
,Thailand,1/31/2020 10:37:00,19.0,,5.0,0.0
,Singapore,2/2/2020 1:03:00,18.0,,0.0,0.0
Hong Kong,Hong Kong,2/2/2020 2:23:00,15.0,,0.0,0.0
,South Korea,2/2/2020 1:03:00,15.0,,0.0,0.0
Qinghai,Mainland China,2/2/2020 5:33:00,11.0,,0.0,0.0
,Germany,1/31/2020 15:20:00,10.0,,0.0,0.0
Taiwan,Taiwan,2/1/2020 23:33:00,10.0,,0.0,0.0
Macau,Macau,2/2/2020 4:23:00,8.0,,0.0,0.0
,Malaysia,1/31/2020 8:15:00,8.0,,0.0,0.0
,France,2/1/2020 1:52:00,6.0,,0.0,0.0
,Vietnam,2/1/2020 7:38:00,6.0,,1.0,0.0
,United Arab Emirates,2/2/2020 5:43:00,5.0,,0.0,0.0
New South Wales,Australia,2/1/2020 18:12:00,4.0,,2.0,0.0
Victoria,Australia,2/1/2020 18:12:00,4.0,,0.0,0.0
Ontario,Canada,2/1/2020 18:12:00,3.0,,0.0,0.0
Queensland,Australia,2/1/2020 18:12:00,2.0,,0.0,0.0
South Australia,Australia,2/2/2020 6:03:00,2.0,,0.0,0.0
,India,1/31/2020 8:15:00,2.0,,0.0,0.0
,Italy,2/2/2020 3:33:00,2.0,,0.0,0.0
,Philippines,1/31/2020 16:13:00,2.0,,0.0,1.0
,Russia,2/1/2020 1:52:00,2.0,,0.0,0.0
,UK,2/1/2020 19:43:00,2.0,,0.0,0.0
"Chicago, IL",United States,2/1/2020 18:12:00,2.0,,0.0,0.0
,Cambodia,1/31/2020 8:15:00,1.0,,0.0,0.0
British Columbia,Canada,2/1/2020 18:12:00,1.0,,0.0,0.0
,Finland,1/31/2020 8:15:00,1.0,,0.0,0.0
Tibet,Mainland China,2/1/2020 1:52:00,1.0,,0.0,0.0
,Nepal,1/31/2020 8:15:00,1.0,,0.0,0.0
,Spain,2/1/2020 23:43:00,1.0,,0.0,0.0
,Sri Lanka,1/31/2020 8:15:00,1.0,,0.0,0.0
,Sweden,2/1/2020 2:13:00,1.0,,0.0,0.0
"Boston, MA",United States,2/1/2020 19:43:00,1.0,,0.0,0.0
"Los Angeles, CA",United States,2/1/2020 19:53:00,1.0,,0.0,0.0
"Orange, CA",United States,2/1/2020 19:53:00,1.0,,0.0,0.0
"Santa Clara, CA",United States,2/1/2020 19:53:00,1.0,,0.0,0.0
"Seattle, WA",United States,2/1/2020 19:43:00,1.0,,0.0,0.0
"Tempe, AZ",United States,2/1/2020 19:43:00,1.0,,0.0,0.0
Hubei,Mainland China,2/1/2020 23:33,9074.0,,215.0,294.0
Zhejiang,Mainland China,2/2/2020 2:13,661.0,,23.0,0.0
Guangdong,Mainland China,2/2/2020 1:23,604.0,,14.0,0.0
Henan,Mainland China,2/2/2020 0:53,493.0,,4.0,2.0
Hunan,Mainland China,2/2/2020 1:53,463.0,,8.0,0.0
Anhui,Mainland China,2/2/2020 1:33,340.0,,5.0,0.0
Jiangxi,Mainland China,2/2/2020 1:23,333.0,,10.0,0.0
Chongqing,Mainland China,2/1/2020 23:43,262.0,,3.0,1.0
Jiangsu,Mainland China,2/2/2020 1:13,236.0,,6.0,0.0
Sichuan,Mainland China,2/2/2020 1:03,231.0,,3.0,1.0
Shandong,Mainland China,2/2/2020 1:03,225.0,,5.0,0.0
Beijing,Mainland China,2/2/2020 3:05,183.0,,9.0,1.0
Shanghai,Mainland China,2/2/2020 0:23,177.0,,10.0,1.0
Fujian,Mainland China,2/2/2020 3:43,159.0,,0.0,0.0
Shaanxi,Mainland China,2/2/2020 3:23,116.0,,0.0,0.0
Guangxi,Mainland China,2/2/2020 0:23,111.0,,2.0,0.0
Hebei,Mainland China,2/2/2020 2:53,104.0,,3.0,1.0
Heilongjiang,Mainland China,2/2/2020 3:23,95.0,,2.0,2.0
Yunnan,Mainland China,2/1/2020 15:53,93.0,,2.0,0.0
Liaoning,Mainland China,2/1/2020 15:23,64.0,,1.0,0.0
Hainan,Mainland China,2/2/2020 1:03,63.0,,1.0,1.0
Shanxi,Mainland China,2/1/2020 23:33,56.0,,1.0,0.0
Tianjin,Mainland China,2/2/2020 2:03,45.0,,0.0,0.0
Gansu,Mainland China,2/1/2020 15:43,40.0,,0.0,0.0
Guizhou,Mainland China,2/2/2020 1:03,38.0,,2.0,0.0
Ningxia,Mainland China,2/2/2020 1:43,28.0,,0.0,0.0
Inner Mongolia,Mainland China,2/2/2020 3:43,27.0,,1.0,0.0
Jilin,Mainland China,2/2/2020 2:33,23.0,,1.0,0.0
Xinjiang,Mainland China,2/2/2020 0:43,21.0,,0.0,0.0
,Japan,2/1/2020 18:53,20.0,,1.0,0.0
,Thailand,1/31/2020 10:37,19.0,,5.0,0.0
,Singapore,2/2/2020 1:03,18.0,,0.0,0.0
,South Korea,2/2/2020 2:23,15.0,,0.0,0.0
Hong Kong,Hong Kong,2/2/2020 1:03,14.0,,0.0,0.0
Taiwan,Taiwan,1/31/2020 15:20,10.0,,0.0,0.0
Qinghai,Mainland China,2/1/2020 5:37,9.0,,0.0,0.0
,Germany,2/1/2020 23:33,8.0,,0.0,0.0
,Malaysia,1/31/2020 8:15,8.0,,0.0,0.0
Macau,Macau,1/31/2020 8:15,7.0,,0.0,0.0
,France,2/1/2020 1:52,6.0,,0.0,0.0
,Vietnam,2/1/2020 7:38,6.0,,1.0,0.0
New South Wales,Australia,2/1/2020 18:12,4.0,,2.0,0.0
Victoria,Australia,2/1/2020 18:12,4.0,,0.0,0.0
,United Arab Emirates,1/31/2020 8:15,4.0,,0.0,0.0
Queensland,Australia,2/1/2020 18:12,2.0,,0.0,0.0
Ontario,Canada,2/1/2020 18:12,3.0,,0.0,0.0
,Italy,1/31/2020 8:15,2.0,,0.0,0.0
,Philippines,2/2/2020 3:33,2.0,,0.0,1.0
,Russia,1/31/2020 16:13,2.0,,0.0,0.0
,UK,2/1/2020 1:52,2.0,,0.0,0.0
"Chicago, IL",United States,2/1/2020 19:43,2.0,,0.0,0.0
South Australia,Australia,2/1/2020 18:12,2.0,,0.0,0.0
,Cambodia,1/31/2020 8:15,1.0,,0.0,0.0
British Columbia,Canada,2/1/2020 18:12,1.0,,0.0,0.0
,Finland,1/31/2020 8:15,1.0,,0.0,0.0
,India,1/31/2020 8:15,1.0,,0.0,0.0
Tibet,Mainland China,2/1/2020 1:52,1.0,,0.0,0.0
,Nepal,1/31/2020 8:15,1.0,,0.0,0.0
,Spain,2/1/2020 23:43,1.0,,0.0,0.0
,Sri Lanka,1/31/2020 8:15,1.0,,0.0,0.0
,Sweden,2/1/2020 2:13,1.0,,0.0,0.0
"Boston, MA",United States,2/1/2020 19:43,1.0,,0.0,0.0
"Los Angeles, CA",United States,2/1/2020 19:53,1.0,,0.0,0.0
"Orange, CA",United States,2/1/2020 19:53,1.0,,0.0,0.0
"Santa Clara, CA",United States,2/1/2020 19:53,1.0,,0.0,0.0
"Seattle, WA",United States,2/1/2020 19:43,1.0,,0.0,0.0
"Tempe, AZ",United States,2/1/2020 19:43,1.0,,0.0,0.0
Hubei,Mainland China,2/1/2020 11:53,7153.0,,168.0,249.0
Zhejiang,Mainland China,2/1/2020 10:53,599.0,,21.0,0.0
Guangdong,Mainland China,2/1/2020 14:23,535.0,,14.0,0.0
Henan,Mainland China,2/1/2020 1:52,422.0,,3.0,2.0
Hunan,Mainland China,2/1/2020 11:03,389.0,,8.0,0.0
Anhui,Mainland China,2/1/2020 13:33,297.0,,5.0,0.0
