Order ID,Status,Fulfilment,Sales Channel,ship-service-level,Qty,Amount,ship-city,ship-state,ship-postal-code,B2B,Date,Month,Year,Month-Year,Week,WeekTotal,Surge Status,Category
408-8025988-0053943,Cancelled,Merchant,Amazon.in,Standard,0,511.43,NAVI MUMBAI,MAHARASHTRA,410210,FALSE,17 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-0746040-7337940,Cancelled,Merchant,Amazon.in,Standard,0,1001.79,PUDUPAKKAM,TAMIL NADU,603103,FALSE,17 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-2359165-4613156,Cancelled,Merchant,Amazon.in,Standard,0,541.9,LAWNGTLAI,MIZORAM,796891,FALSE,17 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-8913602-3434753,Cancelled,Merchant,Amazon.in,Standard,0,978.57,Koraput,ODISHA,764020,FALSE,17 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-4101070-7062765,Cancelled,Merchant,Amazon.in,Standard,0,981.25,BHILWARA,RAJASTHAN,311001,FALSE,17 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-2169221-2329950,Cancelled,Merchant,Amazon.in,Standard,0,951.43,LEH,LADAKH,194101,FALSE,17 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-5821816-0193919,Cancelled,Merchant,Amazon.in,Standard,0,380,GUNTUR,ANDHRA PRADESH,522003,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-5093774-2241166,Cancelled,Merchant,Amazon.in,Standard,0,722.86,ZIRAKPUR,PUNJAB,140603,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-0540658-4876352,Cancelled,Merchant,Amazon.in,Standard,0,951.43,CHENNAI,TAMIL NADU,600037,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-5629764-0421958,Cancelled,Merchant,Amazon.in,Standard,0,1025.89,CHENNAI,TAMIL NADU,600062,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-4992556-2696349,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,KOLHAPUR,MAHARASHTRA,415412,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-2480418-6458741,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,KOLHAPUR,MAHARASHTRA,415412,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-8970859-2885929,Cancelled,Merchant,Amazon.in,Standard,0,852.38,LUCKNOW,UTTAR PRADESH,226007,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-9960497-2513926,Cancelled,Merchant,Amazon.in,Standard,0,760.95,PALAKKAD,KERALA,678581,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-0378658-8233149,Cancelled,Merchant,Amazon.in,Standard,0,632.38,BENGALURU,KARNATAKA,560033,FALSE,16 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-7991406-2351566,Cancelled,Merchant,Amazon.in,Standard,0,1070.54,CHENNAI,TAMIL NADU,600072,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-3747557-1246702,Cancelled,Merchant,Amazon.in,Standard,0,804.76,KOLKATA,WEST BENGAL,700019,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-1191892-7757927,Cancelled,Merchant,Amazon.in,Standard,0,951.43,Pathanamthitta,KERALA,689531,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
404-7297065-3094736,Cancelled,Merchant,Amazon.in,Standard,0,570.48,KANPUR,UTTAR PRADESH,208001,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-4178377-3047542,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,VAISHALI,BIHAR,844122,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-6751564-9500339,Cancelled,Merchant,Amazon.in,Standard,0,738.1,NEW DELHI,DELHI,110043,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-6751564-9500339,Cancelled,Merchant,Amazon.in,Standard,0,940.95,NEW DELHI,DELHI,110043,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-1870142-9842741,Cancelled,Merchant,Amazon.in,Standard,0,981.25,UNA,HIMACHAL PRADESH,174507,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-0670766-7613900,Cancelled,Merchant,Amazon.in,Standard,0,754.29,VISAKHAPATNAM,ANDHRA PRADESH,530007,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-3661241-2809945,Cancelled,Merchant,Amazon.in,Standard,0,519.05,MULAGUMUDU,TAMIL NADU,629167,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-3638655-5698708,Cancelled,Merchant,Amazon.in,Standard,0,722.86,DHARAPADAVEDU,TAMIL NADU,632202,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-3964535-0103506,Cancelled,Merchant,Amazon.in,Standard,0,604.76,PIMPRI CHINCHWAD,MAHARASHTRA,411027,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-5445441-3341148,Cancelled,Merchant,Amazon.in,Standard,0,1001.79,GREATER NOIDA,UTTAR PRADESH,201308,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-7849814-0273957,Cancelled,Merchant,Amazon.in,Standard,0,1001.79,GREATER NOIDA,UTTAR PRADESH,201308,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-0246020-9508316,Cancelled,Merchant,Amazon.in,Standard,0,920.54,YAVATMAL,MAHARASHTRA,445001,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
404-4323919-9739559,Cancelled,Merchant,Amazon.in,Standard,0,1143.75,VISAKHAPATNAM,ANDHRA PRADESH,530002,FALSE,15 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-2584744-3125907,Cancelled,Merchant,Amazon.in,Standard,0,722.86,NAVI MUMBAI,MAHARASHTRA,400702,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-9580535-4185134,Cancelled,Merchant,Amazon.in,Standard,0,604.76,Ahmedabad,Gujarat,380051,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-0926201-4837140,Cancelled,Merchant,Amazon.in,Standard,0,1134.82,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201301,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-3010128-5019519,Cancelled,Merchant,Amazon.in,Standard,0,726.67,ATTAYAMPATTI,TAMIL NADU,636308,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-3439474-7668362,Cancelled,Merchant,Amazon.in,Standard,0,734.29,ARMUR,TELANGANA,503224,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-1921024-5643564,Cancelled,Merchant,Amazon.in,Standard,0,632.38,BHILAI,CHHATTISGARH,490011,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
404-9540951-7346714,Cancelled,Merchant,Amazon.in,Standard,0,804.76,KOCH BIHAR,WEST BENGAL,736101,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-1794437-8974730,Cancelled,Merchant,Amazon.in,Standard,0,734.29,LUCKNOW,UTTAR PRADESH,226017,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-2177672-3125125,Cancelled,Merchant,Amazon.in,Standard,0,734.29,LUCKNOW,UTTAR PRADESH,226017,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-1120324-2343538,Cancelled,Merchant,Amazon.in,Standard,0,951.43,BENGALURU,KARNATAKA,560095,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-3440892-8357942,Cancelled,Merchant,Amazon.in,Standard,0,570.48,GHAZIABAD,UTTAR PRADESH,201001,FALSE,14 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-6386100-7509942,Cancelled,Merchant,Amazon.in,Standard,0,408.57,BIDAR,KARNATAKA,585401,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-7671285-0361120,Cancelled,Merchant,Amazon.in,Standard,0,1143.75,Tirunelveli Town,TAMIL NADU,627006,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-8837002-6295560,Cancelled,Merchant,Amazon.in,Standard,0,760.95,BHOPAL,MADHYA PRADESH,462041,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-2569342-7893954,Cancelled,Merchant,Amazon.in,Standard,0,668.57,CHENNAI,TAMIL NADU,600004,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-2569342-7893954,Cancelled,Merchant,Amazon.in,Standard,0,668.57,CHENNAI,TAMIL NADU,600004,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
404-9754158-0739518,Cancelled,Merchant,Amazon.in,Standard,0,659.05,KOLKATA,WEST BENGAL,700034,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-0821256-9888337,Cancelled,Merchant,Amazon.in,Standard,0,951.42,SURAT,Gujarat,394210,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-1533869-2938743,Cancelled,Merchant,Amazon.in,Standard,0,1248.21,MACHILIPATNAM,ANDHRA PRADESH,521001,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-1326021-6181928,Cancelled,Merchant,Amazon.in,Standard,0,760.95,MANGALURU,KARNATAKA,575004,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-5256973-5118745,Cancelled,Merchant,Amazon.in,Standard,0,668.57,THANE,MAHARASHTRA,401107,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
404-5564982-7640332,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,JAIPUR,RAJASTHAN,302017,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-2534808-3889919,Cancelled,Merchant,Amazon.in,Standard,0,1143.75,RANCHI,JHARKHAND,834010,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-8091763-1381942,Cancelled,Merchant,Amazon.in,Standard,0,722.86,BENGALURU,KARNATAKA,562162,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-8692477-9304329,Cancelled,Merchant,Amazon.in,Standard,0,1143.75,HYDERABAD,TELANGANA,500091,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-8692477-9304329,Cancelled,Merchant,Amazon.in,Standard,0,738.1,HYDERABAD,TELANGANA,500091,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-2263323-5914745,Cancelled,Merchant,Amazon.in,Standard,0,562.86,HYDERABAD,TELANGANA,500008,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-3500846-7993929,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,VAISHALI,BIHAR,844122,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-6059115-2599540,Cancelled,Merchant,Amazon.in,Standard,0,566.67,BENGALURU,KARNATAKA,560033,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-5016669-2592368,Cancelled,Merchant,Amazon.in,Standard,0,951.43,CALICUT,KERALA,673008,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-1863683-2105130,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,Thoothukudi,TAMIL NADU,628103,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-9197895-2084355,Cancelled,Merchant,Amazon.in,Standard,0,1048.21,LUCKNOW,UTTAR PRADESH,226001,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-7909586-6864307,Cancelled,Merchant,Amazon.in,Standard,0,582.86,GANDHINAGAR,Gujarat,382007,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-2836669-1649968,Cancelled,Merchant,Amazon.in,Standard,0,602.86,NOIDA,UTTAR PRADESH,201301,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-5865423-4627519,Cancelled,Merchant,Amazon.in,Standard,0,634.29,NEW DELHI,DELHI,110096,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-7456861-6002723,Cancelled,Merchant,Amazon.in,Standard,0,750.48,bangalore,KARNATAKA,560022,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-6940002-1633922,Cancelled,Merchant,Amazon.in,Standard,0,760.95,MANGALURU,KARNATAKA,575004,FALSE,13 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-6473667-3401943,Cancelled,Merchant,Amazon.in,Standard,0,760.95,VISAKHAPATNAM,ANDHRA PRADESH,530016,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-2036839-8765902,Cancelled,Merchant,Amazon.in,Standard,0,668.57,KOLKATA,WEST BENGAL,700015,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
404-7654276-4497119,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,NOIDA,UTTAR PRADESH,201301,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-1090416-2986744,Cancelled,Merchant,Amazon.in,Standard,0,809.52,NOIDA,UTTAR PRADESH,201301,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
403-3258022-0428337,Cancelled,Merchant,Amazon.in,Standard,0,1050,BALASINOR,Gujarat,388255,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-7667045-2742725,Cancelled,Merchant,Amazon.in,Standard,0,435.24,SURYAPET,TELANGANA,508213,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-2362963-4612352,Cancelled,Merchant,Amazon.in,Standard,0,498.1,ORAI,UTTAR PRADESH,285001,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-5670494-5879541,Cancelled,Merchant,Amazon.in,Standard,0,632.38,BHOPAL,MADHYA PRADESH,462001,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-1080731-9670737,Cancelled,Merchant,Amazon.in,Standard,0,1161.61,ARASUR,TAMIL NADU,641407,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-1240735-5929962,Cancelled,Merchant,Amazon.in,Standard,0,496.19,ALIGARH,UTTAR PRADESH,202001,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
404-9893899-3354733,Cancelled,Merchant,Amazon.in,Standard,0,727.62,MUMBAI,MAHARASHTRA,400037,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
407-0709562-0670752,Cancelled,Merchant,Amazon.in,Standard,0,632.38,NEW DELHI,DELHI,110032,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-5457929-0447501,Cancelled,Merchant,Amazon.in,Standard,0,951.43,BHUBANESWAR,ODISHA,751009,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
402-5169487-0941910,Cancelled,Merchant,Amazon.in,Standard,0,668.57,MUMBAI,MAHARASHTRA,400042,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
171-9957422-2397927,Cancelled,Merchant,Amazon.in,Standard,0,1287.5,Ulhasnagar,MAHARASHTRA,421001,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-8181420-6789104,Cancelled,Merchant,Amazon.in,Standard,0,804.76,PUDUPAKKAM,TAMIL NADU,603103,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
406-8181420-6789104,Cancelled,Merchant,Amazon.in,Standard,0,455.24,PUDUPAKKAM,TAMIL NADU,603103,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
408-9543023-0956301,Cancelled,Merchant,Amazon.in,Standard,0,1287.5,pune,MAHARASHTRA,412207,FALSE,12 June 2022,June,2022,Jun 2022,25,8681,No Surge,Set
405-3415300-9103556,Cancelled,Merchant,Amazon.in,Standard,0,665.71,INDORE,MADHYA PRADESH,452013,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
405-3016028-2841913,Cancelled,Merchant,Amazon.in,Standard,0,665.71,INDORE,MADHYA PRADESH,452013,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
405-6333137-8717931,Cancelled,Merchant,Amazon.in,Standard,0,541.9,HYDERABAD,TELANGANA,500059,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-6852770-7537146,Cancelled,Merchant,Amazon.in,Standard,0,511.43,JAIPUR,RAJASTHAN,302012,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
402-0914593-5566760,Cancelled,Merchant,Amazon.in,Standard,0,441.9,BENGALURU,KARNATAKA,560100,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
402-1794254-7135555,Cancelled,Merchant,Amazon.in,Standard,0,940.95,TEZPUR,ASSAM,784001,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-4822884-9304366,Cancelled,Merchant,Amazon.in,Standard,0,541.9,bangalore,KARNATAKA,560078,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-9730951-3761104,Cancelled,Merchant,Amazon.in,Standard,0,541.9,bangalore,KARNATAKA,560078,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-5122107-6505129,Cancelled,Merchant,Amazon.in,Standard,0,396.19,BENGALURU,KARNATAKA,560076,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-0619388-6009964,Cancelled,Merchant,Amazon.in,Standard,0,727.62,MUMBAI,MAHARASHTRA,400078,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
407-7669868-4162702,Cancelled,Merchant,Amazon.in,Standard,0,734.29,SHIMLA,HIMACHAL PRADESH,171001,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
406-4587230-7065138,Cancelled,Merchant,Amazon.in,Standard,0,1249.11,NOIDA,UTTAR PRADESH,201306,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-5933839-6274764,Cancelled,Merchant,Amazon.in,Standard,0,980.36,WARANGAL,TELANGANA,506001,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-5933839-6274764,Cancelled,Merchant,Amazon.in,Standard,0,584.76,WARANGAL,TELANGANA,506001,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-3697638-3921956,Cancelled,Merchant,Amazon.in,Standard,0,908.93,RANGIA,ASSAM,781354,FALSE,28 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-1163752-0604344,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,CHAMRAIL,WEST BENGAL,711114,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-1716519-9073948,Cancelled,Merchant,Amazon.in,Standard,0,1115.18,KOLKATA,WEST BENGAL,700036,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-6570981-9929934,Cancelled,Merchant,Amazon.in,Standard,0,677.14,HUBBALLI,KARNATAKA,580028,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
403-5092942-3275565,Cancelled,Merchant,Amazon.in,Standard,0,734.29,KALABURGI,KARNATAKA,585101,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-9483397-5401156,Cancelled,Merchant,Amazon.in,Standard,0,1038.39,MUMBAI,MAHARASHTRA,400081,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-6763198-3528365,Cancelled,Merchant,Amazon.in,Standard,0,760.96,Surendranagar,Gujarat,363001,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-0438813-5201153,Cancelled,Merchant,Amazon.in,Standard,0,856.19,CHIKKAMAGALURU,KARNATAKA,577101,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
403-0375147-9795507,Cancelled,Merchant,Amazon.in,Standard,0,734.29,Kothamangalam,KERALA,686693,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
406-8717384-0732327,Cancelled,Merchant,Amazon.in,Standard,0,734.29,MORADABAD,UTTAR PRADESH,244001,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
406-1809893-6345155,Cancelled,Merchant,Amazon.in,Standard,0,734.29,JOWAI,MEGHALAYA,793150,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
405-7289784-6013969,Cancelled,Merchant,Amazon.in,Standard,0,1315.18,CHENNAI,TAMIL NADU,600011,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-0874407-6559507,Cancelled,Merchant,Amazon.in,Standard,0,726.67,HYDERABAD,TELANGANA,500075,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-1639890-3875500,Cancelled,Merchant,Amazon.in,Standard,0,632.38,Aluva,KERALA,683561,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-8491713-2137162,Cancelled,Merchant,Amazon.in,Standard,0,722.86,Nellore,ANDHRA PRADESH,524003,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
406-4603112-3451536,Cancelled,Merchant,Amazon.in,Standard,0,541.9,HYDERABAD,TELANGANA,500019,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-1995275-3652359,Cancelled,Merchant,Amazon.in,Standard,0,632.38,CHANDIGARH,CHANDIGARH,160101,FALSE,27 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-1273365-2073156,Cancelled,Merchant,Amazon.in,Standard,0,832.38,GHAZIABAD,UTTAR PRADESH,201010,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
406-4555103-2301954,Cancelled,Merchant,Amazon.in,Standard,0,570.48,SURAT,Gujarat,395023,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
403-0384984-9877168,Cancelled,Merchant,Amazon.in,Standard,0,541.9,JHANSI,UTTAR PRADESH,284002,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-3649660-1772311,Cancelled,Merchant,Amazon.in,Standard,0,981.25,SILIGURI,WEST BENGAL,734006,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
402-1909231-1277959,Cancelled,Merchant,Amazon.in,Standard,0,599.05,NEW DELHI,DELHI,110059,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-4775056-3750743,Cancelled,Merchant,Amazon.in,Standard,0,632.38,RAJAHMUNDRY,ANDHRA PRADESH,533105,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
402-5576191-6994731,Cancelled,Merchant,Amazon.in,Standard,0,734.29,pune,MAHARASHTRA,411047,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
171-9864387-6536355,Cancelled,Merchant,Amazon.in,Standard,0,632.38,BILASPUR,CHHATTISGARH,495001,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-6177602-1922742,Cancelled,Merchant,Amazon.in,Standard,0,856.19,BENGALURU,KARNATAKA,560077,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-9620944-2542764,Cancelled,Merchant,Amazon.in,Standard,0,856.19,NOIDA,UTTAR PRADESH,201301,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
404-4577473-0324314,Cancelled,Merchant,Amazon.in,Standard,0,919.05,DERA BASSI INDUSTRIAL AREA,PUNJAB,140507,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
403-1534258-5433152,Cancelled,Merchant,Amazon.in,Standard,0,511.43,KHARSIA,CHHATTISGARH,496661,FALSE,26 June 2022,June,2022,Jun 2022,27,3974,No Surge,Set
408-8369246-7448358,Cancelled,Merchant,Amazon.in,Standard,0,632.38,BENGALURU,KARNATAKA,560030,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
403-0624805-2098760,Cancelled,Merchant,Amazon.in,Standard,0,632.38,NEW DELHI,DELHI,110063,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
408-6927394-8577145,Cancelled,Merchant,Amazon.in,Standard,0,811.43,MUMBAI,MAHARASHTRA,400026,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
402-1233259-2980342,Cancelled,Merchant,Amazon.in,Standard,0,543.81,bangalore,KARNATAKA,560092,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
402-4173178-6190760,Cancelled,Merchant,Amazon.in,Standard,0,617.14,pune,MAHARASHTRA,411040,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
407-4267607-2398754,Cancelled,Merchant,Amazon.in,Standard,0,856.19,NANDYAL,ANDHRA PRADESH,518501,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
407-4267607-2398754,Cancelled,Merchant,Amazon.in,Standard,0,754.29,NANDYAL,ANDHRA PRADESH,518501,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
402-5466582-0316307,Cancelled,Merchant,Amazon.in,Standard,0,647.62,CUNCOLIM,Goa,403703,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
406-1476837-0074729,Cancelled,Merchant,Amazon.in,Standard,0,582.86,JAIPUR,RAJASTHAN,302019,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
171-4288808-6401114,Cancelled,Merchant,Amazon.in,Standard,0,940.95,NANDIVARAM GUDUVANCHERI,TAMIL NADU,603203,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
171-9552936-0352354,Cancelled,Merchant,Amazon.in,Standard,0,951.43,BENGALURU,KARNATAKA,560037,FALSE,04 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
171-5608503-6698764,Cancelled,Merchant,Amazon.in,Standard,0,533.33,Bantwal,KARNATAKA,574260,FALSE,03 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
403-1620037-9348316,Cancelled,Merchant,Amazon.in,Standard,0,951.43,RAMTEK,MAHARASHTRA,441106,FALSE,03 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
404-5177632-1954740,Cancelled,Merchant,Amazon.in,Standard,0,541.9,CHENNAI,TAMIL NADU,600099,FALSE,03 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
403-4897553-1428337,Cancelled,Merchant,Amazon.in,Standard,0,541.9,DEHRADUN,UTTARAKHAND,248159,FALSE,03 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
406-9863123-0989964,Cancelled,Merchant,Amazon.in,Standard,0,617.14,Mandi,HIMACHAL PRADESH,175001,FALSE,03 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
406-2713398-6739527,Cancelled,Merchant,Amazon.in,Standard,0,750.48,BENGALURU,KARNATAKA,560052,FALSE,03 June 2022,June,2022,Jun 2022,23,8994,No Surge,Set
